id,readme,Dependency management,Support,Testing,Reporting,Mobile CI,Community,Security,Chat,IDEs,Monitoring,Code review,Code quality,Publishing,Project management,API management,Open Source management,Mobile,Code search,GitHub Sponsors,Continuous integration,Deployment,Container CI,Localization,Utilities,Desktop tools,AI Assisted,Time tracking,Code Scanning Ready,Backup Utilities,Learning
flowwer-dev/pull-request-stats,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apache/skywalking-infra-e2e,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xresloader/upload-to-github-release,"# commit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
pozil/auto-assign-issue,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Swatinem/rust-cache,"# selecting a toolchain either by action or manual `rustup` calls should happen
# before the plugin, as the cache uses the current rustc version as its cache key
    # The prefix cache key, this can be changed to start a new cache manually.
    # default: ""v0-rust""
    # A cache key that is used instead of the automatic `job`-based key,
    # and is stable over multiple jobs.
    # default: empty
    # An additional cache key that is added alongside the automatic `job`-based
    # cache key and can be used to further differentiate jobs.
    # default: empty
    # A whitespace separated list of env-var *prefixes* who\'s value contributes
    # to the environment cache key.
    # The env-vars are matched by *prefix*, so the default `RUST` var will
    # match all of `RUSTC`, `RUSTUP_*`, `RUSTFLAGS`, `RUSTDOC_*`, etc.
    # default: ""CARGO CC CFLAGS CXX CMAKE RUST""
    # The cargo workspaces and target directory configuration.
    # These entries are separated by newlines and have the form
    # `$workspace -> $target`. The `$target` part is treated as a directory
    # relative to the `$workspace` and defaults to ""target"" if not explicitly given.
    # default: "". -> target""
    # Additional non workspace directories to be cached, separated by newlines.
    # Determines whether workspace `target` directories are cached.
    # If `false`, only the cargo registry will be cached.
    # default: ""true""
    # Determines if the cache should be saved even when the workflow has failed.
    # default: ""false""
    # Determines which crates are cached.
    # If `true` all crates will be cached, otherwise only dependent crates will be cached.
    # Useful if additional crates are used for CI tooling.
    # default: ""false""
    # Determiners whether the cache should be saved.
    # If `false`, the cache is only restored.
    # Useful for jobs where the matrix is additive e.g. additional Cargo features,
    # or when only runs from `master` should be saved to the cache.
    # default: ""true""
    # To only cache runs from `master`:
    # Specifies what to use as the backend providing cache
    # Can be set to either ""github"" or ""buildjet""
    # default: ""github""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Andrew-Chen-Wang/github-wiki-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
docker/login-action,"  # Maintain dependencies for GitHub Actions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TheBusyBiscuit/recently-closed-issues,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devmasx/merge-branch,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
johnnyhuy/actions-discord-git-webhook,"    # Disable URL links to the repository
    # Censor username
    # Using an ID and token
    # Using a custom repo name
# Local
# Docker",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joerick/pr-labels-action,"      # GITHUB_PR_LABEL_TEST_FLIMBOMBLE was set by pr-labels-action
      # or you can use the action output.
      # For the label name, use lowercase kebab-case and surround with spaces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
fossa-contrib/fossa-action,"  #                ^^^^^^^^^^^^^^^^^^^^^^^^^^
  #                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  #                               ^^^
  # Reference the major version of a release (most recommended)
  # Reference a specific commit (most strict)
  # Reference a semver version of a release (not recommended)
  # Reference a branch (most dangerous)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
andstor/jsdoc-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hbfernandes/slack-action,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-fields/private-action-loader,"    # the following input gets passed to the private action",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
google-github-actions/get-gke-credentials,"# Ignore generated kubeconfig from google-github-actions/get-gke-credentials
    # The KUBECONFIG env var is automatically exported and picked up by kubectl.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dessant/label-actions,"# Configuration for Label Actions - https://github.com/dessant/label-actions
# The `heated` label is added to issues, pull requests or discussions
  # Post a comment
  # Lock the thread
  # Set a lock reason
  # Additionally, add a label to pull requests
# The `heated` label is removed from issues, pull requests or discussions
  # Unlock the thread
# The `wontfix` label is removed from issues
    # Reopen the issue
# The `feature` label is added to issues
    # Post a comment, `{issue-author}` is an optional placeholder
    # Close the issue
    # Set a close reason
# The `wip` label is added to pull requests
    # Add labels
# The `wip` label is removed from pull requests
    # Add label
    # Remove labels
# The `solved` label is added to discussions
    # Close the discussion
    # Set a close reason
    # Lock the discussion
# The `pizzazz` label is added to issues, pull requests or discussions
  # Post comments",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ThomasKliszowski/setup-kubectl,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
MeilCli/danger-action,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
negz/create-tag,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
coditory/changelog-parser,"# Changelog
## [Unreleased]
### Added
## [0.2.0] - 2020-11-10
### Added
## [0.1.1] - 2020-10-10
### Changed
## [0.1.0] - 2020-09-10
### Added",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ashutoshgngwr/validate-fastlane-supply-metadata,"  # required to run on Linux because this is a docker container action",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
richardsimko/update-tag,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
musichin/ktlint-check,"      # ktlint",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damccorm/tag-ur-it,"# Install dependencies
# Run typescript
## Required Information
## Issue Description
# list of primary rules
# List of secondary rules to run if no matches detected in primary rules
# List that always runs after rules and nomatches. Look for missing sets of tags here.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-fields/assert-action,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SirYwell/sarif-annotator,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikehardy/buildcache-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
sarisia/actions-status-discord,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sinshutu/upload-to-discord,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hkusu/apk-info-action,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mshick/add-pr-comment,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
keithalpichi/slack-action,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
narcodico/base64-to-path,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
hmarr/debug-action,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fwilhe2/setup-kotlin,"            #!/usr/bin/env kotlin",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mvasigh/dispatch-action,"          # You should create a personal access token and store it in your repository
# Controls when the action will run. Triggers the workflow on repository_dispatch and filters by type of event (i.e. `event_type`)
# Dispatcher workflow in submodule
# Consuming workflow in parent repository",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
actions-cool/issues-helper,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sudo-bot/action-shellcheck,"        # https://github.com/koalaman/shellcheck#how-to-use
        # https://github.com/koalaman/shellcheck#how-to-use",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MishaKav/pytest-coverage-comment,"# This workflow will install dependencies, create coverage tests and run Pytest Coverage Comment
# For more information see: https://github.com/MishaKav/pytest-coverage-comment/",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-evans/commit-comment,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mamba-org/provision-with-micromamba,"  # we now use semantic versioning for the action
  # you could also use `...@v1.4.1`
  # or the git sha directly `...@5d5dbebd87f7b9358c403c7a66651fa92b310105`
    # environment-file is not assumed anymore
    # now called cache-environment
    # all supported versions are fetched from https://github.com/mamba-org/micromamba-releases/releases now and contain the build number
    # don\'t provide environment-file as argument if you don\'t want to specify one
    # conda-forge is the default channel now and does not need to be specified
    # arguments such as channel or channel-priority that belong in the condarc should be specified there
    # or in a .condarc file which can be referenced with `condarc-file: .condarc`
      # Linux and macOS
      # Windows
      # With Powershell:
      # Or with cmd:
# Or top-level:",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
peter-evans/enable-pull-request-automerge,"      # Make changes to pull request here",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLaGuardo/setup-clojure,"      # It is important to install java before installing clojure tools which needs java
      # exclusions: babashka, clj-kondo and cljstyle
          # Install just one or all simultaneously
          # The value must indicate a particular version of the tool, or use \'latest\'
          # to always provision the latest version
      # Optional step:
          # List all files containing dependencies:
          # key: cljdeps-${{ hashFiles(\'deps.edn\', \'bb.edn\') }}
          # key: cljdeps-${{ hashFiles(\'project.clj\') }}
          # key: cljdeps-${{ hashFiles(\'build.boot\') }}
        # cljstyle is not yet available for windows",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
keithweaver/aws-s3-github-action,"# You should have Docker on your local and running.
# Docker image must follow the environment variables or they will not set.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
EndBug/latest-tag,"    # You can change the name of the tag or branch with this input.
    # Default: \'latest\'
    # If a description is provided, the action will use it to create an annotated tag. If none is given, the action will create a lightweight tag.
    # Default: \'\'
    # Force-update a branch instead of using a tag.
    # Default: false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pCYSl5EDgo/create-unitypackage,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
cake-build/cake-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
adapttive/algolia-docsearch-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MirageNet/nunit-reporter,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secbyte/dotnet-sonarscanner,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zyborg/dotnet-tests-report,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vedantmgoyal2009/winget-releaser,"          # Finding the version from release name
# Some common regular expressions include:
## \'\\.msi$\'      -> All MSI\'s
## \'\\.exe$\'      -> All EXE\'s
## \'\\.(exe|msi)\' -> All EXE\'s and MSI\'s
## \'\\.zip$\'      -> All ZIP\'s",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jarrodparkes/git-log-action,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AndrewMusgrave/automatic-pull-request-review,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attest/annotations-action,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kzrnm/get-net-sdk-project-versions-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
xt0rted/dotnet-format,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zyborg/gh-action-buildnum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
technote-space/create-pr-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EndBug/version-check,"    # All these parameters are optional,
    # check their descriptions to see if you need them.
    # Whether to search in every commit\'s diff.
    # This is useful if you often do change the version without saying it in the
    # commit message. If you always include the semver of the new version in your
    # commit message when you bump versions then you can omit this.
    # Default: false
    # You can use this to indicate a custom path to your `package.json`. If you keep
    # your package file in the root directory (which is the usual approach) you can
    # omit this.
    # Default: package.json
    # You can put your bearer GitHub token here. This is needed only when running
    # the action on private repostiories, if you\'re running it on a public repo you
    # can omit this.
    # If you need to set this, you can use the built-in `GITHUB_TOKEN` secret that 
    # GitHub generates for your repo\'s actions: you can find more info about it here:
    # https://help.github.com/en/github/automating-your-workflow-with-github-actions/virtual-environments-for-github-actions#github_token-secret
    # Default: \'\'
    # You can use this to make the action use an URL to get the package file,
    # instead of using the one in your repo.
    # Please note that the action will expect the version from that package file to
    # be the same as the one that has been added in the commit: if you want to
    # change this behavior take a look at the `assume-same-version` option.
    # You can also set this to \'::before\', and the action will use the file from
    # before the push event.
    # Default: \'\'
    # You can use this to make the action use the current version (either from the
    # local file or the provided URL, see the `file-url` option) as either the added
    # or deleted version.
    # Accepted values are \'new\' (if you want that version to be the ""added"" one) and
    # \'old\' (to make it the ""deleted"" one).
    # Default: \'\'
    # You can use this option to make the action check the local version against the
    # remote one (from the provided URL, see the `file-url` option).
    # Accepted values are \'localIsNew\' (if you expect the local version to be newer
    # than the remote one) and `remoteIsNew`.
    # Please note that using the wrong value may make the action detect the change
    # but fail to identify the type.
    # Default: \'\'
    # If you are using an instance of GitHub Enterprise you can use this option to
    # change the location of your GitHub api url.
    # Default: \'https://api.github.com\'",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ScottBrenner/generate-changelog-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
antifree/json-to-variables,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MrLuje/vs-marketplace-publisher,"          # (Required) Personal access token to perform action on the VS Marketplace
          # (Required) Path to the manifest used for the publish
          # (Optional) Fetch the latest release container a vsix package for upload to the VS Marketplace
          # (Required) Personal access token to perform action on the VS Marketplace
          # (Required) Path to the manifest used for the publish
          # (Optional) Path to an extension package",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lovasoa/setup-emscripten,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vmactions/netbsd-vm,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vmactions/dragonflybsd-vm,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
humbletim/setup-vulkan-sdk,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
humbletim/install-vulkan-sdk,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jiro4989/build-deb-action,"          # create DEBIAN directory if you want to add other pre/post scripts",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ardalanamini/auto-changelog,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QXIP/please-star-light,"  # This workflow checks if a user has starred a repository and takes actions
        # label: ""stargazed""
        # autoclose: true",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
